order_id,order_date,year,month,quarter,customer_id,region,country,category,subcategory,quantity,unit_price,discount,revenue,profit,aov,profit_margin,payment_method,shipping_mode
107592,2024-09-14,2024,Sep,Q3,C1463,North America,Mexico,Clothing,Shirt,3,276,0.05,786.6,95.34,262.2,0.12120518688024409,Credit Card,Standard
107593,2023-11-20,2023,Nov,Q4,C1998,South America,Chile,Furniture,Table,6,1226,0.09,6693.96,2105.61,1115.66,0.3145537170822652,PayPal,Standard
107594,2024-06-03,2024,Jun,Q2,C2371,North America,Canada,Clothing,Shoes,10,31,0.17,257.3,46.07,25.73,0.17905169063350174,PayPal,Standard
107595,2023-08-24,2023,Aug,Q3,C1339,North America,United States,Electronics,Tablet,1,1420,0.29,1008.2,141.2,1008.2,0.14005157706804203,PayPal,Standard
107596,2024-05-11,2024,May,Q2,C1570,Europe,Italy,Furniture,Chair,2,944,0.02,1850.24,361.3,925.12,0.19527196471809063,Credit Card,Standard
107597,2023-03-09,2023,Mar,Q1,C2426,North America,Canada,Electronics,Tablet,4,1664,0.05,6323.2,727.41,1580.8,0.1150382717611336,PayPal,Standard
107598,2024-12-03,2024,Dec,Q4,C2833,North America,Canada,Electronics,Television,3,1193,0.15,3042.15,455.75,1014.0500000000001,0.14981181072596683,Bank Transfer,Express
107599,2023-11-24,2023,Nov,Q4,C2099,Asia-Pacific,Australia,Clothing,Shoes,8,31,0.08,228.16,76.28,28.52,0.33432678821879386,PayPal,Standard
107600,2023-06-10,2023,Jun,Q2,C2605,North America,Mexico,Furniture,Table,2,1305,0.19,2114.1,843.83,1057.05,0.39914384371600214,Credit Card,Standard
107601,2023-08-01,2023,Aug,Q3,C2126,South America,Chile,Furniture,Table,9,836,0.21,5943.96,1937.44,660.44,0.32595104946870435,Bank Transfer,Same-Day
107602,2024-01-30,2024,Jan,Q1,C2788,Europe,Italy,Electronics,Smartphone,7,1697,0.14,10215.94,3407.4,1459.42,0.3335375892967265,Bank Transfer,Standard
107603,2024-06-07,2024,Jun,Q2,C2950,Asia-Pacific,China,Clothing,Shoes,2,199,0.24,302.48,74.53,151.24,0.24639645596403068,PayPal,Same-Day
107604,2023-01-22,2023,Jan,Q1,C1883,South America,Brazil,Clothing,Shirt,3,92,0.13,240.12,26.73,80.04,0.11131934032983508,Credit Card,Same-Day
107605,2024-11-06,2024,Nov,Q4,C2696,South America,Brazil,Electronics,Laptop,5,1334,0.18,5469.4,1489.48,1093.8799999999999,0.27232968881412956,PayPal,Express
107606,2023-04-02,2023,Apr,Q2,C1703,Asia-Pacific,India,Electronics,Tablet,6,251,0.19,1219.86,246.32,203.30999999999997,0.2019248110438903,Credit Card,Same-Day
107607,2024-05-18,2024,May,Q2,C2677,Asia-Pacific,Australia,Electronics,Laptop,3,1176,0.07,3281.04,1040.7,1093.68,0.3171860141906225,Credit Card,Same-Day
107608,2023-05-24,2023,May,Q2,C1916,Asia-Pacific,Japan,Electronics,Television,2,967,0.29,1373.14,216.89,686.57,0.1579518475901947,Bank Transfer,Same-Day
107609,2024-03-16,2024,Mar,Q1,C2894,Asia-Pacific,Japan,Furniture,Sofa,2,1066,0.26,1577.68,581.45,788.84,0.3685474874499265,Credit Card,Standard
107610,2024-12-15,2024,Dec,Q4,C1603,Asia-Pacific,China,Clothing,Shoes,1,203,0.11,180.67,40.04,180.67,0.2216195273149942,Bank Transfer,Standard
107611,2023-05-05,2023,May,Q2,C1025,Europe,Italy,Clothing,Shoes,4,265,0.11,943.4,202.69,235.85,0.21485054059783762,Bank Transfer,Same-Day
107612,2023-08-17,2023,Aug,Q3,C2089,South America,Chile,Electronics,Tablet,8,1059,0.02,8302.56,2053.77,1037.82,0.24736587269468696,Credit Card,Express
107613,2023-06-21,2023,Jun,Q2,C1673,North America,Mexico,Clothing,Pants,5,34,0.03,164.9,60.83,32.980000000000004,0.3688902365069739,PayPal,Same-Day
107614,2023-12-26,2023,Dec,Q4,C1009,South America,Argentina,Clothing,Shirt,1,181,0.16,152.04,39.14,152.04,0.2574322546698237,Credit Card,Express
107615,2023-01-14,2023,Jan,Q1,C2471,North America,United States,Clothing,Jacket,7,29,0.23,156.31,16.55,22.330000000000002,0.10587934233254431,PayPal,Express
107616,2023-06-03,2023,Jun,Q2,C1400,South America,Argentina,Furniture,Lamp,2,197,0.05,374.3,133.96,187.15,0.35789473684210527,Bank Transfer,Express
107617,2023-12-31,2023,Dec,Q4,C2254,Europe,Germany,Clothing,Pants,2,57,0.29,80.94,30.42,40.47,0.37583395107487033,PayPal,Same-Day
107618,2024-07-21,2024,Jul,Q3,C1693,South America,Argentina,Furniture,Table,7,657,0.12,4047.12,1182.37,578.16,0.2921509616715096,PayPal,Express
107619,2024-01-21,2024,Jan,Q1,C2401,North America,Mexico,Electronics,Laptop,10,839,0.02,8222.2,1571.51,822.22,0.1911301111624626,Credit Card,Standard
107620,2023-03-05,2023,Mar,Q1,C2837,North America,United States,Clothing,Shoes,2,209,0.17,346.94,76.78,173.47,0.22130627774254916,PayPal,Same-Day
107621,2024-02-02,2024,Feb,Q1,C2735,Europe,Germany,Clothing,Jacket,8,229,0.2,1465.6,567.81,183.2,0.3874249454148471,Credit Card,Standard
107622,2023-02-23,2023,Feb,Q1,C2358,North America,Mexico,Clothing,Pants,9,221,0.04,1909.44,510.99,212.16,0.2676124937154349,Credit Card,Standard
107623,2023-08-08,2023,Aug,Q3,C2793,Europe,France,Furniture,Sofa,6,1328,0.2,6374.4,2308.5,1062.3999999999999,0.3621517319277109,PayPal,Express
107624,2024-06-10,2024,Jun,Q2,C2586,Asia-Pacific,China,Clothing,Jacket,3,284,0.12,749.76,260.44,249.92,0.34736448997012376,PayPal,Same-Day
107625,2024-04-03,2024,Apr,Q2,C1401,North America,Canada,Electronics,Laptop,2,1920,0.07,3571.2,639.23,1785.6,0.17899585573476703,Credit Card,Standard
107626,2023-11-23,2023,Nov,Q4,C2042,Asia-Pacific,Australia,Furniture,Chair,3,341,0.24,777.48,101.34,259.16,0.13034418891804292,Credit Card,Express
107627,2023-04-28,2023,Apr,Q2,C2412,North America,Mexico,Clothing,Shoes,8,296,0.15,2012.8,395.47,251.6,0.1964775437201908,Credit Card,Express
107628,2024-11-09,2024,Nov,Q4,C1351,Europe,Italy,Furniture,Lamp,5,720,0.09,3276,355.6,655.2,0.10854700854700855,PayPal,Standard
107629,2024-05-25,2024,May,Q2,C2802,Asia-Pacific,India,Furniture,Table,10,770,0.1,6930,839.29,693,0.1211096681096681,Credit Card,Standard
107630,2024-05-22,2024,May,Q2,C2668,Europe,Germany,Furniture,Chair,9,558,0.28,3615.84,396.5,401.76,0.10965640072569582,PayPal,Same-Day
107631,2024-04-11,2024,Apr,Q2,C2584,Europe,Italy,Clothing,Jacket,4,114,0.26,337.44,124.05,84.36,0.3676209103840683,Bank Transfer,Same-Day
107632,2024-10-13,2024,Oct,Q4,C1555,North America,Mexico,Electronics,Laptop,9,453,0.13,3546.99,1330.69,394.10999999999996,0.37516034722398434,PayPal,Express
107633,2023-08-11,2023,Aug,Q3,C1432,Asia-Pacific,South Korea,Clothing,Shoes,10,65,0.11,578.5,121.62,57.85,0.21023336214347452,Bank Transfer,Standard
107634,2023-10-24,2023,Oct,Q4,C2233,North America,Canada,Clothing,Jacket,5,54,0.16,226.8,47.57,45.36,0.2097442680776014,Credit Card,Same-Day
107635,2024-02-11,2024,Feb,Q1,C1099,North America,Canada,Clothing,Pants,7,36,0.23,194.04,33.88,27.72,0.17460317460317462,Credit Card,Standard
107636,2024-04-16,2024,Apr,Q2,C1501,Asia-Pacific,China,Furniture,Table,4,457,0.14,1572.08,412.78,393.02,0.2625693348938985,PayPal,Same-Day
107637,2023-10-05,2023,Oct,Q4,C2445,Europe,Italy,Electronics,Laptop,4,1856,0.21,5864.96,588.4,1466.24,0.10032463989524225,PayPal,Same-Day
107638,2024-05-31,2024,May,Q2,C1804,Europe,Spain,Electronics,Smartphone,7,644,0.27,3290.84,358.95,470.12,0.10907549440264491,Bank Transfer,Same-Day
107639,2023-09-11,2023,Sep,Q3,C2397,Asia-Pacific,China,Furniture,Lamp,9,1127,0.29,7201.53,1001.52,800.17,0.1390704475298999,Credit Card,Express
107640,2024-03-07,2024,Mar,Q1,C1328,South America,Chile,Clothing,Shoes,7,234,0.21,1294.02,323.6,184.85999999999999,0.2500734146303767,PayPal,Same-Day
107641,2023-08-04,2023,Aug,Q3,C1060,Asia-Pacific,Australia,Clothing,Shoes,7,282,0.04,1895.04,303.55,270.71999999999997,0.160181315433975,PayPal,Express
107642,2023-04-02,2023,Apr,Q2,C2074,Asia-Pacific,China,Electronics,Laptop,2,1545,0.3,2163,690.47,1081.5,0.3192186777623671,Credit Card,Express
107643,2023-03-04,2023,Mar,Q1,C1735,Asia-Pacific,South Korea,Clothing,Shoes,4,153,0.24,465.12,101.02,116.28,0.21719126246990023,Credit Card,Standard
107644,2024-07-01,2024,Jul,Q3,C1722,South America,Argentina,Electronics,Television,7,1977,0.07,12870.27,3775.29,1838.6100000000001,0.29333417247656807,Credit Card,Same-Day
107645,2024-03-17,2024,Mar,Q1,C2174,Asia-Pacific,India,Clothing,Jacket,8,106,0.25,636,128.79,79.5,0.20249999999999999,Credit Card,Express
107646,2023-09-13,2023,Sep,Q3,C1475,Europe,Germany,Furniture,Chair,2,973,0.28,1401.12,180.21,700.56,0.12861853374443305,PayPal,Express
107647,2023-09-09,2023,Sep,Q3,C2463,South America,Brazil,Electronics,Tablet,10,1139,0.3,7973,893.87,797.3,0.11211212843346294,PayPal,Same-Day
107648,2023-01-15,2023,Jan,Q1,C1450,South America,Argentina,Electronics,Television,6,1445,0.01,8583.3,1016.71,1430.55,0.118452110493633,PayPal,Express
107649,2024-01-14,2024,Jan,Q1,C1487,South America,Chile,Furniture,Table,2,650,0.01,1287,310.49,643.5,0.24125097125097125,Credit Card,Same-Day
107650,2023-03-09,2023,Mar,Q1,C1195,Europe,France,Furniture,Chair,7,997,0.15,5932.15,1537.4,847.4499999999999,0.25916404676213517,PayPal,Same-Day
107651,2024-11-28,2024,Nov,Q4,C1654,South America,Argentina,Electronics,Tablet,4,699,0.04,2684.16,840.71,671.04,0.3132115820219361,PayPal,Standard
107652,2024-09-08,2024,Sep,Q3,C2230,Europe,Spain,Electronics,Television,1,538,0.23,414.26,148.49,414.26,0.35844638632742726,Credit Card,Same-Day
107653,2024-01-26,2024,Jan,Q1,C2555,South America,Argentina,Electronics,Smartphone,3,1951,0.07,5443.29,1889.55,1814.43,0.3471338106182107,Credit Card,Standard
107654,2024-10-17,2024,Oct,Q4,C2162,South America,Chile,Furniture,Chair,9,884,0.08,7319.52,2695.5,813.2800000000001,0.36826185323627775,Credit Card,Same-Day
107655,2024-12-22,2024,Dec,Q4,C2380,Asia-Pacific,India,Clothing,Jacket,2,287,0.1,516.6,99.53,258.3,0.19266356949283778,Bank Transfer,Same-Day
107656,2023-07-24,2023,Jul,Q3,C2148,Europe,Germany,Furniture,Sofa,8,1217,0.24,7399.36,2050.2,924.92,0.2770780175582753,Credit Card,Standard
107657,2023-01-30,2023,Jan,Q1,C2797,North America,Canada,Electronics,Smartphone,5,1956,0.06,9193.2,1947.9,1838.64,0.2118848714267067,PayPal,Express
107658,2023-09-18,2023,Sep,Q3,C2851,Europe,Germany,Furniture,Table,5,1008,0.04,4838.4,1565.71,967.68,0.32360077711640217,Credit Card,Express
107659,2023-08-09,2023,Aug,Q3,C1147,Europe,United Kingdom,Furniture,Sofa,9,911,0.18,6723.18,2382,747.02,0.3542966274887776,Credit Card,Express
107660,2024-10-14,2024,Oct,Q4,C1923,Asia-Pacific,Australia,Clothing,Jacket,4,242,0.29,687.28,95.39,171.82,0.1387935048306367,Bank Transfer,Same-Day
107661,2023-01-18,2023,Jan,Q1,C1010,Asia-Pacific,Australia,Electronics,Laptop,1,771,0.28,555.12,155.07,555.12,0.2793450064850843,Bank Transfer,Standard
107662,2024-07-31,2024,Jul,Q3,C1523,North America,Mexico,Electronics,Television,10,1608,0.05,14273.150400000008,2855.3,1427.3150400000009,0.20004693567861503,PayPal,Express
107663,2023-08-12,2023,Aug,Q3,C2963,Asia-Pacific,South Korea,Clothing,Pants,1,158,0.09,143.78,17.98,143.78,0.12505216302684657,PayPal,Same-Day
107664,2024-01-09,2024,Jan,Q1,C2765,Europe,Spain,Electronics,Television,3,1114,0.07,3108.06,768.92,1036.02,0.2473954814257125,Credit Card,Standard
107665,2024-01-10,2024,Jan,Q1,C1495,Asia-Pacific,Japan,Electronics,Laptop,8,447,0.06,3361.44,1225.05,420.18,0.36444202484649435,PayPal,Express
107666,2024-10-09,2024,Oct,Q4,C2257,Asia-Pacific,India,Furniture,Chair,7,856,0.12,5272.96,1816.54,753.28,0.34450100133511347,Credit Card,Standard
107667,2023-06-09,2023,Jun,Q2,C2466,South America,Brazil,Furniture,Chair,9,1141,0.01,10166.31,1425.28,1129.59,0.14019639377512588,Bank Transfer,Same-Day
107668,2024-02-15,2024,Feb,Q1,C1929,Europe,United Kingdom,Electronics,Television,6,1268,0.13,6618.96,1870.26,1103.16,0.28256100656296457,Bank Transfer,Express
107669,2023-07-01,2023,Jul,Q3,C2498,South America,Brazil,Clothing,Pants,10,58,0.27,423.4,103.46,42.339999999999996,0.24435521965044874,Bank Transfer,Express
107670,2023-04-20,2023,Apr,Q2,C2205,North America,Mexico,Electronics,Laptop,7,1856,0.29,9224.32,2735.4,1317.76,0.2965421841393187,PayPal,Same-Day
107671,2024-06-05,2024,Jun,Q2,C2440,Asia-Pacific,India,Furniture,Sofa,1,1179,0.27,860.67,254.58,860.67,0.2957928125762488,Credit Card,Same-Day
107672,2023-04-03,2023,Apr,Q2,C1284,Asia-Pacific,China,Furniture,Lamp,6,1320,0.04,7603.2,1347.07,1267.2,0.17717145412457913,PayPal,Express
107673,2023-08-07,2023,Aug,Q3,C2028,Europe,Germany,Electronics,Tablet,3,763,0.29,1625.19,514.86,541.73,0.31679988185996716,Bank Transfer,Standard
107674,2023-01-17,2023,Jan,Q1,C2321,Asia-Pacific,Japan,Furniture,Table,7,699,0.16,4110.12,742.1,587.16,0.1805543390460619,PayPal,Same-Day
107675,2023-10-15,2023,Oct,Q4,C2480,South America,Argentina,Clothing,Pants,4,252,0.22,786.24,260.95,196.56,0.3318961131461131,Credit Card,Standard
107676,2024-12-21,2024,Dec,Q4,C2195,North America,Mexico,Furniture,Table,2,922,0.01,1825.56,629.65,912.78,0.3449078638883411,PayPal,Same-Day
107677,2023-06-24,2023,Jun,Q2,C1662,Europe,Germany,Electronics,Laptop,9,272,0.14,2105.28,677.75,233.92000000000002,0.3219286745706034,Bank Transfer,Same-Day
107678,2023-02-12,2023,Feb,Q1,C2081,South America,Argentina,Electronics,Tablet,4,928,0.27,2709.76,985.15,677.44,0.36355618209730745,Bank Transfer,Same-Day
107679,2024-05-26,2024,May,Q2,C1231,North America,United States,Electronics,Smartphone,3,1892,0.18,4654.32,518.92,1551.4399999999998,0.1114921191495213,PayPal,Same-Day
107680,2024-02-10,2024,Feb,Q1,C2467,Asia-Pacific,India,Electronics,Tablet,8,1621,0.18,10633.76,1499.91,1329.22,0.1410517070161448,Bank Transfer,Same-Day
107681,2023-01-10,2023,Jan,Q1,C1997,South America,Argentina,Electronics,Smartphone,3,1703,0.06,4802.46,1850.46,1600.82,0.3853150260491498,PayPal,Same-Day
107682,2023-07-14,2023,Jul,Q3,C2262,North America,United States,Clothing,Shirt,7,56,0.08,360.64,114.13,51.519999999999996,0.316465173025732,Bank Transfer,Same-Day
107683,2024-09-16,2024,Sep,Q3,C1507,Europe,Spain,Electronics,Smartphone,9,1819,0.07,14273.150400000008,3817.44,1585.905600000001,0.2674560200808924,PayPal,Same-Day
107684,2023-03-19,2023,Mar,Q1,C2449,Europe,France,Furniture,Table,6,351,0.05,2000.7,389.9,333.45,0.19488179137301942,PayPal,Express
107685,2024-07-11,2024,Jul,Q3,C2954,North America,Mexico,Furniture,Lamp,6,1413,0.07,7884.54,1601.62,1314.09,0.20313423484439166,Bank Transfer,Express
107686,2023-11-21,2023,Nov,Q4,C2418,Europe,Spain,Electronics,Tablet,7,882,0.22,4815.72,1534.3,687.96,0.3186024104391451,PayPal,Standard
107687,2023-02-27,2023,Feb,Q1,C2320,Asia-Pacific,China,Clothing,Pants,4,232,0.23,714.56,254.34,178.64,0.3559393193013883,Bank Transfer,Same-Day
107688,2024-05-05,2024,May,Q2,C2363,Europe,United Kingdom,Electronics,Tablet,9,1924,0.27,12640.68,1569.41,1404.52,0.1241555042924906,Credit Card,Standard
107689,2023-03-02,2023,Mar,Q1,C2525,North America,United States,Furniture,Lamp,5,293,0.02,1435.7,514.42,287.14,0.3583060527965452,PayPal,Same-Day
107690,2024-11-08,2024,Nov,Q4,C1865,Asia-Pacific,India,Clothing,Shoes,1,213,0.29,151.23,52.55,151.23,0.3474839648217946,PayPal,Standard
107691,2023-04-10,2023,Apr,Q2,C1937,Europe,Germany,Furniture,Table,7,1191,0.15,7086.45,2306.74,1012.35,0.3255141855230757,PayPal,Same-Day
107692,2023-03-19,2023,Mar,Q1,C1437,South America,Chile,Furniture,Sofa,8,170,0.05,1292,488.69,161.5,0.37824303405572757,Bank Transfer,Same-Day
107693,2024-12-04,2024,Dec,Q4,C2889,Europe,Italy,Furniture,Sofa,6,972,0.26,4315.68,1620.94,719.2800000000001,0.375593185778371,PayPal,Same-Day
107694,2023-02-16,2023,Feb,Q1,C2182,South America,Argentina,Electronics,Smartphone,10,365,0.14,3139,1196.14,313.9,0.38105766167569294,PayPal,Express
107695,2023-05-02,2023,May,Q2,C2851,Asia-Pacific,India,Furniture,Table,3,1306,0.11,3487.02,856.62,1162.34,0.24565961766780806,PayPal,Express
107696,2024-10-22,2024,Oct,Q4,C2516,North America,Canada,Electronics,Television,2,311,0.2,497.6,141.16,248.8,0.2836816720257235,Bank Transfer,Express
107697,2023-08-07,2023,Aug,Q3,C2501,Asia-Pacific,Japan,Furniture,Sofa,1,1106,0.09,1006.46,311.86,1006.46,0.30985831528327007,PayPal,Same-Day
107698,2023-03-23,2023,Mar,Q1,C2329,Asia-Pacific,Australia,Clothing,Shirt,5,32,0.2,128,27.85,25.6,0.217578125,PayPal,Same-Day
107699,2024-09-26,2024,Sep,Q3,C2440,South America,Argentina,Clothing,Jacket,5,75,0.08,345,114.37,69,0.3315072463768116,Bank Transfer,Standard
107700,2024-03-26,2024,Mar,Q1,C1076,Asia-Pacific,China,Electronics,Tablet,8,859,0.04,6597.12,1588.77,824.64,0.240827815774156,Credit Card,Same-Day
107701,2024-04-16,2024,Apr,Q2,C2541,Europe,Germany,Electronics,Laptop,3,218,0,654,120.56,218,0.18434250764525995,Credit Card,Same-Day
107702,2024-07-25,2024,Jul,Q3,C1355,South America,Chile,Electronics,Laptop,10,1190,0.25,8925,2000.02,892.5,0.22409187675070028,Bank Transfer,Standard
107703,2024-08-23,2024,Aug,Q3,C1347,South America,Chile,Electronics,Tablet,10,1283,0.1,11547,3552.12,1154.7,0.3076227591582229,Bank Transfer,Express
107704,2024-11-15,2024,Nov,Q4,C2219,South America,Chile,Electronics,Tablet,6,1181,0.21,5597.94,1301.19,932.9899999999999,0.23244086217429985,PayPal,Express
107705,2023-03-16,2023,Mar,Q1,C1030,South America,Argentina,Electronics,Television,6,1932,0.01,11476.08,2852.79,1912.68,0.24858575402053662,Bank Transfer,Same-Day
107706,2024-03-30,2024,Mar,Q1,C2230,Europe,Germany,Furniture,Chair,7,460,0.29,2286.2,896.81,326.59999999999997,0.39227101740880066,Credit Card,Standard
107707,2023-03-02,2023,Mar,Q1,C2258,Asia-Pacific,India,Furniture,Chair,1,435,0.21,343.65,55.46,343.65,0.1613851302197003,PayPal,Same-Day
107708,2023-03-15,2023,Mar,Q1,C1256,Europe,Italy,Furniture,Lamp,5,742,0.23,2856.7,421.06,571.3399999999999,0.14739384604613717,Bank Transfer,Express
107709,2024-03-20,2024,Mar,Q1,C1591,South America,Chile,Clothing,Shoes,1,142,0.13,123.54,12.83,123.54,0.10385300307592682,PayPal,Express
107710,2024-06-26,2024,Jun,Q2,C2810,South America,Argentina,Electronics,Tablet,7,653,0.07,4251.03,833.88,607.29,0.19615951898716313,Bank Transfer,Same-Day
107711,2023-11-13,2023,Nov,Q4,C1012,North America,Canada,Electronics,Tablet,2,1681,0.27,2454.26,924.41,1227.13,0.37665528509611856,Bank Transfer,Standard
107712,2023-08-24,2023,Aug,Q3,C2234,Europe,France,Clothing,Pants,2,248,0.12,436.48,87.85,218.24,0.20126924486803516,PayPal,Same-Day
107713,2023-12-22,2023,Dec,Q4,C1486,South America,Argentina,Electronics,Laptop,7,890,0.1,5607,2040.16,801,0.36385946138755126,Credit Card,Express
107714,2023-05-04,2023,May,Q2,C2067,Asia-Pacific,South Korea,Electronics,Tablet,2,1157,0.29,1642.94,440.19,821.47,0.2679282262285902,Credit Card,Same-Day
107715,2024-05-22,2024,May,Q2,C1066,Europe,United Kingdom,Furniture,Lamp,2,1290,0.02,2528.4,324.94,1264.2,0.12851605758582502,PayPal,Same-Day
107716,2024-12-29,2024,Dec,Q4,C1219,North America,United States,Furniture,Table,2,107,0.24,162.64,21.61,81.32,0.13287014264633548,Bank Transfer,Express
107717,2023-11-23,2023,Nov,Q4,C2655,Europe,Germany,Clothing,Pants,9,166,0.16,1254.96,461.44,139.44,0.3676929941990183,PayPal,Standard
107718,2024-09-07,2024,Sep,Q3,C2181,South America,Brazil,Clothing,Shoes,3,176,0.16,443.52,166.71,147.84,0.375879329004329,Credit Card,Express
107719,2024-02-25,2024,Feb,Q1,C1514,Asia-Pacific,India,Electronics,Smartphone,6,693,0.12,3659.04,695.13,609.84,0.1899760592942411,Bank Transfer,Same-Day
107720,2024-11-05,2024,Nov,Q4,C2038,Europe,France,Electronics,Tablet,3,1343,0,4029,1315.08,1343,0.32640357408786297,PayPal,Same-Day
107721,2023-07-29,2023,Jul,Q3,C2006,South America,Argentina,Furniture,Lamp,1,778,0.22,606.84,68.83,606.84,0.1134236372025575,Bank Transfer,Express
107722,2024-11-04,2024,Nov,Q4,C1572,Europe,Spain,Furniture,Table,1,411,0.05,390.45,49.75,390.45,0.1274170828531182,PayPal,Express
107723,2024-01-11,2024,Jan,Q1,C2774,Europe,Germany,Electronics,Laptop,7,998,0.01,6916.14,1874.36,988.0200000000001,0.2710124433571327,Credit Card,Express
107724,2023-10-07,2023,Oct,Q4,C2660,Europe,Italy,Electronics,Television,9,1028,0.22,7216.56,2271.18,801.84,0.3147178156905783,Bank Transfer,Same-Day
107725,2023-01-09,2023,Jan,Q1,C2455,Europe,Spain,Electronics,Television,5,401,0.13,1744.35,528.48,348.87,0.302966721128214,Credit Card,Same-Day
107726,2023-11-11,2023,Nov,Q4,C1439,Asia-Pacific,India,Furniture,Chair,7,1223,0.12,7533.68,2880.14,1076.24,0.38230187637383056,PayPal,Standard
107727,2024-08-05,2024,Aug,Q3,C2791,Asia-Pacific,Japan,Clothing,Shoes,6,300,0.28,1296,163.16,216,0.12589506172839507,Credit Card,Same-Day
107728,2024-01-12,2024,Jan,Q1,C2426,Europe,Spain,Electronics,Laptop,10,1239,0,12390,1785.12,1239,0.1440774818401937,Bank Transfer,Express
107729,2023-11-10,2023,Nov,Q4,C2321,South America,Chile,Electronics,Smartphone,1,633,0.03,614.01,165.52,614.01,0.26957215680526375,Bank Transfer,Express
107730,2023-04-24,2023,Apr,Q2,C1504,North America,Mexico,Electronics,Television,7,1088,0.08,7006.72,1772.46,1000.96,0.2529657243332115,PayPal,Same-Day
107731,2024-11-18,2024,Nov,Q4,C1032,South America,Chile,Clothing,Shoes,1,19,0.15,46.4384,9.6599,46.4384,0.2080153493660419,Credit Card,Same-Day
107732,2023-12-16,2023,Dec,Q4,C1733,North America,Canada,Furniture,Lamp,5,100,0.06,470,124.24,94,0.2643404255319149,Bank Transfer,Same-Day
107733,2024-03-20,2024,Mar,Q1,C2982,Europe,United Kingdom,Furniture,Lamp,2,371,0.21,586.18,147.83,293.09,0.252192159404961,Credit Card,Standard
107734,2024-08-07,2024,Aug,Q3,C2754,South America,Chile,Furniture,Chair,8,1137,0.05,8641.2,2565.19,1080.15,0.2968557607739666,PayPal,Express
107735,2023-08-23,2023,Aug,Q3,C1229,Europe,Germany,Clothing,Pants,1,168,0.05,159.6,36.22,159.6,0.2269423558897243,Credit Card,Same-Day
107736,2023-04-24,2023,Apr,Q2,C1149,North America,Canada,Clothing,Jacket,3,49,0.22,114.66,18.83,38.22,0.16422466422466422,PayPal,Same-Day
107737,2024-04-22,2024,Apr,Q2,C1608,Asia-Pacific,Australia,Clothing,Jacket,6,177,0.07,987.66,360.93,164.60999999999999,0.36543952372273864,Bank Transfer,Same-Day
107738,2024-11-13,2024,Nov,Q4,C2295,Europe,Italy,Clothing,Jacket,5,11,0.04,52.8,20.03,10.559999999999999,0.37935606060606064,PayPal,Same-Day
107739,2023-01-31,2023,Jan,Q1,C1247,North America,Mexico,Furniture,Sofa,3,1345,0.14,3470.1,1079.32,1156.7,0.3110342641422437,Credit Card,Express
107740,2023-10-24,2023,Oct,Q4,C1765,South America,Brazil,Electronics,Television,9,353,0.02,3113.46,1048.32,345.94,0.3367057871307163,PayPal,Same-Day
107741,2023-04-02,2023,Apr,Q2,C2414,North America,Mexico,Clothing,Pants,8,186,0.12,1309.44,518.4,163.68,0.39589442815249265,Credit Card,Express
107742,2024-06-14,2024,Jun,Q2,C1349,Asia-Pacific,South Korea,Electronics,Smartphone,10,492,0.09,4477.2,901.83,447.71999999999997,0.2014272313052801,Bank Transfer,Express
107743,2023-08-19,2023,Aug,Q3,C1410,Asia-Pacific,Japan,Furniture,Table,1,1498,0.11,1333.22,415.83,1333.22,0.3118990114159703,Credit Card,Express
107744,2023-02-19,2023,Feb,Q1,C2783,North America,United States,Electronics,Tablet,4,1935,0.03,7507.8,2299.21,1876.95,0.3062428407789233,PayPal,Same-Day
107745,2024-10-19,2024,Oct,Q4,C1049,South America,Argentina,Electronics,Laptop,3,712,0.04,2050.56,483.31,683.52,0.2356965901997503,PayPal,Same-Day
107746,2023-09-23,2023,Sep,Q3,C2213,North America,Mexico,Electronics,Television,10,1799,0.18,14273.150400000008,3633.38,1427.3150400000009,0.25456047881342286,PayPal,Same-Day
107747,2023-08-16,2023,Aug,Q3,C1145,Europe,Spain,Electronics,Television,6,1378,0.19,6697.08,928.03,1116.18,0.13857233301677746,Bank Transfer,Same-Day
107748,2023-12-13,2023,Dec,Q4,C2194,North America,United States,Furniture,Lamp,6,154,0.28,665.28,251.11,110.88,0.37745009620009623,Bank Transfer,Standard
107749,2023-10-16,2023,Oct,Q4,C1802,Europe,Spain,Electronics,Laptop,8,1444,0.24,8779.52,1567.34,1097.44,0.1785222882344365,Credit Card,Express
107750,2023-05-12,2023,May,Q2,C2810,Asia-Pacific,India,Electronics,Television,6,826,0.24,3766.56,383.77,627.76,0.10188872605241918,PayPal,Standard
107751,2024-10-17,2024,Oct,Q4,C2215,North America,Mexico,Electronics,Tablet,1,328,0.07,305.04,102.9,305.04,0.3373328088119591,Credit Card,Express
107752,2023-06-04,2023,Jun,Q2,C2926,Europe,Italy,Furniture,Table,9,890,0.28,5767.2,1092.34,640.8,0.18940560410597862,PayPal,Standard
107753,2023-10-26,2023,Oct,Q4,C1122,North America,United States,Clothing,Shirt,7,251,0.02,1721.86,204.82,245.98,0.11895276038702333,PayPal,Standard
107754,2024-06-11,2024,Jun,Q2,C2604,Europe,Spain,Furniture,Sofa,10,871,0.29,6184.1,1467.98,618.4100000000001,0.23737973189308062,Credit Card,Standard
107755,2023-09-17,2023,Sep,Q3,C1717,North America,United States,Electronics,Smartphone,2,845,0.24,1284.4,250.59,642.2,0.19510277172220492,Bank Transfer,Same-Day
