"Order_ID","Order_Date","Customer_ID","Region","Country","Category","Subcategory","Quantity","Unit_Price","Discount","Revenue","Profit","Payment_Method","Shipping_Mode"
106914,2023-06-23,"C1257","South America","Argentina","Electronics","Television",8,668,0.09,4863.04,1144,"PayPal","Express"
106915,2024-10-29,"C1515","Asia-Pacific","Australia","Furniture","Table",4,833,0.19,2698.92,616.31,"PayPal","Standard"
106916,2023-05-20,"C2715","Europe","France","Clothing","Pants",8,122,0.03,946.72,345.67,"PayPal","Same-Day"
106917,2024-01-27,"C2284","North America","Mexico","Electronics","Smartphone",5,1293,0.1,5818.5,1606.14,"Bank Transfer","Standard"
106918,2024-05-17,"C2607","North America","Canada","Electronics","Tablet",8,583,0.02,4570.72,1134.74,"PayPal","Same-Day"
106919,2024-11-30,"C2495","South America","Argentina","Electronics","Tablet",8,1284,0.1,9244.8,1175.46,"Bank Transfer","Standard"
106920,2024-07-26,"C1416","North America","Canada","Furniture","Chair",1,1448,0.21,1143.92,322,"Bank Transfer","Express"
106921,2024-09-06,"C1866","Europe","Spain","Furniture","Table",8,1446,0.13,10064.16,1921.36,"Bank Transfer","Express"
106922,2024-02-01,"C2002","North America","United States","Clothing","Jacket",8,57,0.11,405.84,53.35,"Bank Transfer","Standard"
106923,2023-08-04,"C1596","Asia-Pacific","Japan","Electronics","Tablet",1,1997,0.2,1597.6,441.18,"Bank Transfer","Express"
106924,2024-09-06,"C1275","Europe","Italy","Furniture","Sofa",1,917,0.07,852.81,121.78,"Bank Transfer","Same-Day"
106925,2024-08-11,"C2085","North America","Mexico","Electronics","Tablet",9,1946,0.08,16112.88,5447.36,"Credit Card","Standard"
106926,2023-12-07,"C2530","North America","Canada","Electronics","Tablet",8,1841,0.14,12666.08,2896.94,"Bank Transfer","Express"
106927,2023-04-04,"C2802","Asia-Pacific","India","Electronics","Tablet",8,1797,0.27,10494.48,2932.51,"Bank Transfer","Standard"
106928,2023-11-16,"C2918","Asia-Pacific","China","Furniture","Sofa",6,985,0.09,5378.1,1509.26,"Bank Transfer","Standard"
106929,2023-09-11,"C2103","South America","Brazil","Clothing","Shoes",8,273,0.02,2140.32,358.04,"Credit Card","Standard"
106930,2023-05-11,"C1160","Asia-Pacific","Australia","Furniture","Chair",6,1160,0.22,5428.8,2075.2,"Bank Transfer","Standard"
106931,2023-12-12,"C1720","South America","Argentina","Furniture","Chair",10,999,0.07,9290.7,1091.11,"PayPal","Same-Day"
106932,2023-11-18,"C2472","South America","Argentina","Clothing","Jacket",5,285,0.01,1410.75,344.71,"Bank Transfer","Express"
106933,2024-02-15,"C1890","Europe","United Kingdom","Clothing","Pants",1,193,0.08,177.56,22.85,"PayPal","Express"
106934,2023-11-24,"C1783","South America","Chile","Clothing","Shoes",9,103,0.01,917.73,123.7,"Credit Card","Express"
106935,2023-03-09,"C2126","Asia-Pacific","South Korea","Electronics","Tablet",10,1756,0.07,16330.8,5668.78,"PayPal","Standard"
106936,2024-11-02,"C2496","Europe","Spain","Clothing","Jacket",8,224,0.05,1702.4,483.42,"Credit Card","Standard"
106937,2024-10-22,"C2397","Asia-Pacific","Australia","Clothing","Pants",5,68,0.14,292.4,105.32,"Bank Transfer","Standard"
106938,2024-10-25,"C1909","Europe","Germany","Furniture","Lamp",3,1496,0.11,3994.32,1493.38,"Credit Card","Standard"
106939,2023-11-02,"C2091","Europe","Germany","Clothing","Shirt",5,148,0.09,673.4,175.42,"Credit Card","Express"
106940,2024-02-09,"C1397","South America","Argentina","Electronics","Smartphone",5,873,0.03,4234.05,1013.39,"Bank Transfer","Standard"
106941,2023-12-19,"C1081","North America","United States","Furniture","Lamp",2,703,0.25,1054.5,393.96,"Bank Transfer","Same-Day"
106942,2024-04-17,"C2451","South America","Chile","Furniture","Sofa",10,213,0.01,2108.7,752.05,"PayPal","Express"
106943,2023-11-09,"C2313","North America","Canada","Electronics","Smartphone",9,1839,0.05,15723.45,3949.9,"Credit Card","Standard"
106944,2024-06-18,"C1399","North America","Canada","Clothing","Shoes",6,246,0.11,1313.64,146.89,"Credit Card","Same-Day"
106945,2024-11-12,"C1040","Asia-Pacific","India","Furniture","Chair",7,510,0.15,3034.5,655.28,"PayPal","Same-Day"
106946,2023-09-22,"C1828","Europe","Italy","Clothing","Pants",4,239,0.02,936.88,303.89,"PayPal","Standard"
106947,2024-04-25,"C1264","Asia-Pacific","Japan","Furniture","Table",9,326,0.16,2464.56,376.13,"Credit Card","Express"
106948,2023-12-04,"C1873","Europe","Germany","Furniture","Chair",2,475,0.15,807.5,169.57,"PayPal","Express"
106949,2024-08-09,"C2990","Europe","Italy","Furniture","Sofa",5,180,0.27,657,130.48,"Credit Card","Standard"
106950,2023-07-23,"C2842","South America","Chile","Electronics","Smartphone",1,251,0.15,213.35,33.97,"Credit Card","Same-Day"
106951,2024-12-10,"C1363","Europe","France","Furniture","Lamp",3,1095,0.11,2923.65,646.82,"Bank Transfer","Same-Day"
106952,2024-06-15,"C2917","South America","Chile","Furniture","Sofa",2,978,0.17,1623.48,349.52,"PayPal","Same-Day"
106953,2024-01-12,"C1575","Asia-Pacific","China","Furniture","Table",9,258,0.27,1695.06,651.12,"Credit Card","Express"
106954,2023-05-17,"C2256","Europe","Italy","Clothing","Shirt",6,106,0.04,610.56,61.65,"Bank Transfer","Standard"
106955,2024-06-30,"C2186","Asia-Pacific","India","Clothing","Shoes",9,137,0.12,1085.04,415.62,"Credit Card","Express"
106956,2023-01-17,"C2025","South America","Brazil","Clothing","Shoes",6,266,0,1596,592.63,"Credit Card","Express"
106957,2024-07-23,"C1295","Europe","Italy","Electronics","Laptop",3,549,0.24,1251.72,456.35,"Credit Card","Express"
106958,2023-06-23,"C2769","Asia-Pacific","South Korea","Furniture","Lamp",6,849,0.29,3616.74,1124.4,"PayPal","Express"
106959,2024-07-07,"C1408","Europe","Germany","Furniture","Lamp",6,642,0.28,2773.44,850.45,"PayPal","Same-Day"
106960,2023-03-27,"C2856","Asia-Pacific","India","Electronics","Smartphone",10,1468,0.29,10422.8,2698.3,"PayPal","Same-Day"
106961,2023-11-07,"C2296","South America","Chile","Furniture","Chair",3,620,0.21,1469.4,161.88,"PayPal","Standard"
106962,2024-11-13,"C1936","Asia-Pacific","China","Electronics","Smartphone",6,832,0.21,3943.68,446.83,"PayPal","Standard"
106963,2024-11-23,"C2171","Europe","United Kingdom","Electronics","Television",3,455,0.02,1337.7,257.27,"Bank Transfer","Same-Day"
106964,2023-07-31,"C2265","North America","Mexico","Clothing","Jacket",9,253,0.16,1912.68,208.74,"Bank Transfer","Standard"
106965,2023-01-16,"C2360","South America","Argentina","Electronics","Laptop",9,1793,0.17,13393.71,3607.98,"Credit Card","Express"
106966,2024-07-19,"C2469","Europe","Italy","Clothing","Shoes",1,34,0.07,31.62,7.97,"PayPal","Express"
106967,2024-08-15,"C2476","North America","United States","Clothing","Pants",4,245,0.06,921.2,92.83,"Bank Transfer","Express"
106968,2024-08-25,"C1755","Asia-Pacific","India","Clothing","Shirt",3,72,0.12,190.08,44.84,"Bank Transfer","Standard"
106969,2023-04-21,"C1811","Asia-Pacific","India","Furniture","Lamp",8,668,0.16,4488.96,1047.43,"Bank Transfer","Same-Day"
106970,2024-03-26,"C1256","South America","Brazil","Electronics","Television",4,541,0.04,2077.44,239.66,"Credit Card","Same-Day"
106971,2024-05-30,"C1278","South America","Brazil","Clothing","Jacket",3,77,0.12,203.28,40.85,"Credit Card","Express"
106972,2024-06-11,"C1981","North America","United States","Clothing","Jacket",8,250,0.28,1440,240.27,"Bank Transfer","Standard"
106973,2024-04-22,"C2169","South America","Chile","Furniture","Lamp",7,678,0.25,3559.5,611.11,"PayPal","Express"
106974,2023-03-20,"C1187","North America","Mexico","Furniture","Chair",10,1133,0.01,11216.7,2378.03,"Bank Transfer","Express"
106975,2023-01-14,"C1548","Asia-Pacific","India","Furniture","Sofa",1,499,0.05,474.05,73.15,"PayPal","Standard"
106976,2023-05-16,"C1657","Europe","United Kingdom","Furniture","Chair",9,1348,0.05,11525.4,2495.6,"Credit Card","Express"
106977,2024-05-08,"C1989","Europe","Italy","Electronics","Television",8,324,0.06,2436.48,913.43,"Bank Transfer","Express"
106978,2023-04-08,"C2743","South America","Argentina","Furniture","Sofa",6,366,0.27,1603.08,254.97,"PayPal","Express"
106979,2023-02-28,"C2116","South America","Chile","Electronics","Tablet",10,1924,0.06,18085.6,4401.53,"PayPal","Same-Day"
106980,2023-11-01,"C1183","Asia-Pacific","China","Clothing","Shoes",6,166,0.22,776.88,184.28,"Bank Transfer","Same-Day"
106981,2023-10-22,"C2426","South America","Brazil","Electronics","Laptop",2,867,0.26,1283.16,403.36,"Bank Transfer","Standard"
106982,2023-03-27,"C1012","Asia-Pacific","Australia","Electronics","Tablet",7,359,0.29,1784.23,547.05,"Credit Card","Standard"
106983,2024-07-18,"C2376","South America","Argentina","Clothing","Pants",10,103,0.27,751.9,266.29,"Credit Card","Express"
106984,2024-05-14,"C2293","Asia-Pacific","Japan","Clothing","Shoes",8,216,0.07,1607.04,197.5,"PayPal","Express"
106985,2023-12-10,"C1996","Europe","Spain","Clothing","Jacket",8,223,0.27,1302.32,251.12,"PayPal","Express"
106986,2024-05-28,"C1519","South America","Chile","Electronics","Television",4,1306,0.14,4492.64,634.12,"Bank Transfer","Same-Day"
106987,2023-07-09,"C1670","South America","Argentina","Clothing","Shoes",6,129,0.21,611.46,208.49,"PayPal","Same-Day"
106988,2023-02-20,"C1150","Europe","France","Electronics","Laptop",1,519,0.13,451.53,144.32,"Credit Card","Same-Day"
106989,2023-12-13,"C1166","South America","Brazil","Electronics","Smartphone",10,221,0.2,1768,181.14,"Bank Transfer","Same-Day"
106990,2023-04-03,"C2038","North America","United States","Clothing","Shirt",8,227,0.23,1398.32,445.89,"Credit Card","Standard"
106991,2024-01-07,"C1953","North America","United States","Electronics","Laptop",2,1189,0.21,1878.62,232.73,"Credit Card","Express"
106992,2023-02-24,"C1554","Asia-Pacific","Japan","Furniture","Lamp",10,137,0.18,1123.4,169.91,"Bank Transfer","Standard"
106993,2024-10-26,"C2364","North America","United States","Furniture","Lamp",10,183,0.05,1738.5,634.51,"Credit Card","Standard"
106994,2023-04-06,"C1361","Asia-Pacific","India","Furniture","Sofa",3,1205,0.11,3217.35,504.37,"Bank Transfer","Express"
106995,2023-03-06,"C1017","South America","Chile","Furniture","Chair",5,869,0.16,3649.8,853.23,"Credit Card","Standard"
106996,2024-07-16,"C2540","North America","Canada","Electronics","Tablet",4,1507,0.05,5726.6,2021.07,"Credit Card","Same-Day"
106997,2023-05-26,"C2934","Europe","Italy","Furniture","Chair",8,1421,0.17,9435.44,1907.61,"Bank Transfer","Standard"
106998,2024-04-27,"C2825","South America","Chile","Electronics","Smartphone",2,1221,0.17,2026.86,223.58,"Credit Card","Standard"
106999,2023-10-05,"C2524","Europe","Germany","Clothing","Shirt",4,36,0.16,120.96,38.79,"Bank Transfer","Express"
107000,2024-12-05,"C2429","Europe","Italy","Electronics","Smartphone",9,1094,0.14,8467.56,1308.3,"PayPal","Standard"
107001,2023-02-10,"C1642","Europe","Spain","Clothing","Shirt",8,63,0.02,493.92,86.72,"PayPal","Standard"
107002,2023-12-23,"C2078","Asia-Pacific","China","Clothing","Shirt",1,166,0.08,152.72,30.54,"Credit Card","Express"
107003,2023-11-11,"C2746","Europe","United Kingdom","Clothing","Jacket",8,106,0.23,652.96,202.77,"Credit Card","Same-Day"
107004,2024-08-01,"C1131","Asia-Pacific","Japan","Electronics","Smartphone",6,332,0.17,1653.36,444.64,"Bank Transfer","Same-Day"
107005,2023-07-01,"C2099","South America","Brazil","Furniture","Table",7,1118,0.07,7278.18,2896.04,"Bank Transfer","Standard"
107006,2024-02-14,"C2941","North America","Mexico","Electronics","Television",7,1944,0.18,11158.56,3830.1,"PayPal","Same-Day"
107007,2024-10-02,"C2709","Europe","Italy","Clothing","Shirt",4,196,0.03,760.48,186.08,"Bank Transfer","Same-Day"
107008,2023-07-01,"C1760","Asia-Pacific","Japan","Furniture","Sofa",8,484,0.19,3136.32,352.27,"PayPal","Express"
107009,2024-06-18,"C1897","Europe","France","Clothing","Shoes",4,151,0.1,543.6,195.51,"Bank Transfer","Express"
107010,2024-05-17,"C1529","Europe","Germany","Furniture","Table",2,1131,0.06,2126.28,361.58,"Credit Card","Same-Day"
107011,2023-02-03,"C2414","South America","Argentina","Furniture","Table",8,1353,0.09,9849.84,1403.99,"PayPal","Same-Day"
107012,2023-10-29,"C1822","Europe","Italy","Furniture","Sofa",9,167,0.04,1442.88,524.49,"PayPal","Express"
107013,2023-09-14,"C1528","Europe","Spain","Electronics","Television",8,770,0.25,4620,1451.87,"Credit Card","Standard"
107014,2023-09-04,"C1902","South America","Brazil","Furniture","Chair",10,1402,0.19,11356.2,3564.02,"Bank Transfer","Express"
107015,2024-05-17,"C1148","South America","Argentina","Electronics","Tablet",7,759,0.25,3984.75,1394.12,"PayPal","Standard"
107016,2024-04-08,"C2207","Europe","Germany","Electronics","Tablet",5,1835,0.11,8165.75,2958.75,"Credit Card","Same-Day"
107017,2023-09-21,"C2007","Europe","United Kingdom","Clothing","Shoes",5,161,0.03,780.85,225.97,"Bank Transfer","Same-Day"
107018,2023-06-28,"C1462","South America","Chile","Clothing","Shirt",3,22,0.04,63.36,9.6,"PayPal","Express"
107019,2024-09-28,"C1375","Asia-Pacific","South Korea","Clothing","Pants",4,50,0.28,144,14.59,"Credit Card","Express"
107020,2024-10-30,"C1331","North America","Canada","Furniture","Table",2,370,0.05,703,140.81,"Credit Card","Standard"
107021,2023-08-04,"C1479","Asia-Pacific","India","Electronics","Television",5,1157,0.23,4454.45,564.5,"Bank Transfer","Express"
107022,2024-08-02,"C2478","South America","Argentina","Furniture","Lamp",10,609,0.23,4689.3,1283.44,"Bank Transfer","Express"
107023,2023-10-26,"C2554","North America","United States","Clothing","Jacket",5,50,0.1,225,73.17,"Credit Card","Standard"
107024,2023-07-13,"C2863","South America","Brazil","Electronics","Tablet",6,1339,0.17,6668.22,2108.68,"Credit Card","Standard"
107025,2024-09-29,"C2611","South America","Brazil","Furniture","Sofa",5,1366,0.26,5054.2,1157.1,"Bank Transfer","Express"
107026,2023-08-03,"C1305","North America","Canada","Electronics","Tablet",6,1399,0.22,6547.32,1836.82,"Credit Card","Same-Day"
107027,2024-07-19,"C2083","North America","Mexico","Electronics","Smartphone",1,1856,0.09,1688.96,667.12,"Bank Transfer","Standard"
107028,2024-10-05,"C1040","North America","Canada","Clothing","Shirt",4,79,0.27,230.68,73.01,"PayPal","Standard"
107029,2023-03-14,"C1433","North America","United States","Furniture","Sofa",10,1200,0.27,8760,2949.14,"Bank Transfer","Standard"
107030,2023-01-11,"C1886","Europe","France","Clothing","Shoes",8,197,0.29,1118.96,165.02,"Bank Transfer","Same-Day"
107031,2024-03-16,"C2597","Europe","France","Clothing","Pants",10,17,0.1,153,60.86,"Credit Card","Standard"
107032,2023-06-14,"C1110","Europe","Italy","Clothing","Jacket",9,19,0.02,167.58,35.18,"PayPal","Same-Day"
107033,2023-10-24,"C1115","North America","United States","Electronics","Laptop",2,1552,0.13,2700.48,724.9,"Bank Transfer","Standard"
107034,2024-06-02,"C2065","Asia-Pacific","India","Furniture","Lamp",4,509,0.29,1445.56,535.64,"Bank Transfer","Express"
107035,2023-12-31,"C1397","Europe","Germany","Furniture","Chair",3,287,0.3,602.7,141.37,"Bank Transfer","Express"
107036,2023-06-29,"C1250","South America","Brazil","Clothing","Shirt",1,241,0.27,175.93,51.51,"Bank Transfer","Express"
107037,2023-01-30,"C2195","Europe","Germany","Furniture","Chair",4,131,0.03,508.28,85.52,"Credit Card","Express"
107038,2024-03-17,"C1844","Asia-Pacific","India","Electronics","Television",6,1660,0.22,7768.8,1254.94,"Bank Transfer","Same-Day"
107039,2023-09-19,"C2114","North America","United States","Furniture","Chair",5,324,0.11,1441.8,144.37,"PayPal","Standard"
107040,2023-10-09,"C2983","Asia-Pacific","Japan","Clothing","Shoes",2,105,0.02,205.8,32.21,"Bank Transfer","Standard"
107041,2023-09-16,"C2836","South America","Argentina","Clothing","Jacket",3,158,0.07,440.82,158.7,"PayPal","Standard"
107042,2024-10-08,"C1115","Europe","Spain","Furniture","Lamp",3,775,0.29,1650.75,589.61,"PayPal","Standard"
107043,2023-02-01,"C1375","Europe","Spain","Clothing","Pants",10,247,0.1,2223,623.61,"PayPal","Standard"
107044,2023-11-14,"C1922","North America","Canada","Clothing","Shirt",7,157,0.24,835.24,131.28,"PayPal","Express"
107045,2023-04-06,"C2040","Asia-Pacific","China","Electronics","Television",10,1134,0.14,9752.4,3456.96,"Credit Card","Same-Day"
107046,2024-02-27,"C1468","South America","Argentina","Clothing","Shirt",8,109,0.25,654,246.59,"Bank Transfer","Express"
107047,2023-09-24,"C2394","Europe","Germany","Clothing","Shoes",2,268,0.08,493.12,88.05,"PayPal","Same-Day"
107048,2023-07-04,"C2490","Asia-Pacific","India","Furniture","Table",3,104,0.1,280.8,47.6,"PayPal","Same-Day"
107049,2024-04-15,"C1072","South America","Chile","Furniture","Chair",2,1432,0.29,2033.44,293.33,"PayPal","Standard"
107050,2024-07-17,"C2665","North America","United States","Clothing","Jacket",7,60,0.1,378,81.09,"Bank Transfer","Same-Day"
107051,2023-12-03,"C1900","North America","Canada","Furniture","Chair",4,808,0.15,2747.2,745.41,"PayPal","Standard"
107052,2024-02-23,"C1087","Europe","Italy","Clothing","Pants",2,105,0.22,163.8,41.09,"PayPal","Express"
107053,2024-03-04,"C1632","South America","Chile","Furniture","Chair",7,1231,0.17,7152.11,2184.39,"Bank Transfer","Same-Day"
107054,2024-01-03,"C2325","Asia-Pacific","South Korea","Furniture","Chair",5,361,0.12,1588.4,159.54,"PayPal","Standard"
107055,2024-11-14,"C1998","South America","Argentina","Electronics","Tablet",8,1605,0.22,10015.2,2665.11,"Credit Card","Standard"
107056,2023-12-12,"C1925","South America","Chile","Electronics","Laptop",5,1960,0.1,8820,2006.28,"Credit Card","Standard"
107057,2024-01-24,"C1019","North America","Canada","Furniture","Table",7,993,0.01,6881.49,2300.53,"Bank Transfer","Standard"
107058,2023-01-09,"C2744","North America","Canada","Electronics","Tablet",4,1842,0.12,6483.84,1941.87,"PayPal","Express"
107059,2023-04-19,"C2559","South America","Argentina","Furniture","Table",4,1437,0.08,5288.16,872.5,"Credit Card","Standard"
107060,2023-09-04,"C2846","Asia-Pacific","Australia","Electronics","Television",4,1801,0.15,6123.4,1392.09,"PayPal","Express"
107061,2024-12-11,"C1212","North America","United States","Electronics","Tablet",1,1918,0.29,1361.78,203.79,"Credit Card","Standard"
107062,2023-01-11,"C1586","Europe","Germany","Furniture","Lamp",10,601,0.15,5108.5,1233.18,"PayPal","Same-Day"
107063,2024-02-14,"C1876","Europe","Spain","Furniture","Chair",10,344,0.21,2717.6,726.55,"PayPal","Standard"
107064,2024-09-21,"C2606","Europe","Germany","Furniture","Chair",7,1317,0.03,8942.43,3202.09,"Bank Transfer","Same-Day"
107065,2024-07-19,"C1849","Asia-Pacific","South Korea","Furniture","Chair",10,1409,0.2,11272,2455.36,"Credit Card","Standard"
107066,2024-08-08,"C2318","Europe","United Kingdom","Furniture","Chair",3,518,0.11,1383.06,539.42,"Bank Transfer","Same-Day"
107067,2023-07-30,"C2347","South America","Chile","Electronics","Smartphone",2,1559,0.03,3024.46,642.4,"Bank Transfer","Same-Day"
107068,2024-04-19,"C2507","Asia-Pacific","China","Electronics","Smartphone",6,1700,0.3,7140,2533.92,"PayPal","Same-Day"
107069,2023-02-01,"C1041","Asia-Pacific","South Korea","Furniture","Sofa",7,762,0.13,4640.58,1550.75,"Bank Transfer","Same-Day"
107070,2024-08-13,"C1471","Europe","France","Furniture","Sofa",7,165,0.13,1004.85,102.94,"Credit Card","Standard"
107071,2024-07-16,"C2528","Asia-Pacific","Japan","Clothing","Pants",3,60,0.03,174.6,51.39,"Bank Transfer","Standard"
107072,2024-05-09,"C2355","North America","United States","Clothing","Shoes",10,98,0.27,715.4,126.92,"Credit Card","Standard"
107073,2024-01-27,"C2792","North America","United States","Furniture","Sofa",3,547,0.04,1575.36,554.35,"Bank Transfer","Standard"
107074,2024-09-28,"C2017","North America","United States","Electronics","Laptop",4,514,0.03,1994.32,578.2,"Bank Transfer","Standard"
107075,2023-03-18,"C1356","South America","Argentina","Furniture","Sofa",7,205,0.12,1262.8,239.52,"Credit Card","Express"
107076,2024-12-15,"C1024","North America","Canada","Clothing","Jacket",7,279,0.3,1367.1,142.23,"Credit Card","Same-Day"
107077,2024-12-14,"C1842","Asia-Pacific","China","Furniture","Chair",1,1251,0.04,1200.96,220.43,"Bank Transfer","Express"
107078,2023-11-19,"C2457","North America","Mexico","Electronics","Laptop",5,1959,0.19,7933.95,2667.43,"Credit Card","Standard"
107079,2024-08-20,"C1690","Asia-Pacific","Japan","Electronics","Laptop",6,245,0.04,1411.2,331.65,"Bank Transfer","Standard"
107080,2024-08-05,"C2716","Asia-Pacific","China","Furniture","Chair",1,1498,0.24,1138.48,209.62,"PayPal","Express"
107081,2023-05-24,"C1499","Asia-Pacific","South Korea","Electronics","Laptop",10,1552,0.07,14433.6,4861.98,"Bank Transfer","Express"
107082,2024-06-13,"C2824","South America","Chile","Clothing","Pants",4,266,0.18,872.48,267.84,"Bank Transfer","Express"
107083,2024-05-03,"C2276","South America","Argentina","Furniture","Table",8,859,0.01,6803.28,1803.4,"Credit Card","Express"
107084,2023-09-14,"C2782","North America","Canada","Clothing","Shirt",7,70,0.01,485.1,71.41,"Credit Card","Same-Day"
107085,2023-05-07,"C2257","South America","Brazil","Electronics","Television",9,664,0.01,5916.24,728.51,"PayPal","Standard"
107086,2024-06-03,"C2959","North America","United States","Clothing","Jacket",4,204,0.28,587.52,173.56,"PayPal","Same-Day"
107087,2023-06-26,"C1603","North America","Canada","Furniture","Lamp",8,710,0.16,4771.2,984.63,"Bank Transfer","Express"
107088,2024-10-09,"C1420","Europe","Italy","Furniture","Table",4,774,0.21,2445.84,899.4,"PayPal","Express"
107089,2024-02-28,"C2047","South America","Chile","Clothing","Shoes",1,145,0.15,123.25,25.57,"Credit Card","Express"
107090,2024-04-04,"C2971","South America","Brazil","Electronics","Television",10,879,0.16,7383.6,1792.19,"PayPal","Same-Day"
107091,2023-09-13,"C1970","Europe","Italy","Furniture","Chair",1,1108,0.06,1041.52,228.27,"Credit Card","Standard"
107092,2023-03-25,"C1590","South America","Argentina","Clothing","Shoes",8,97,0.14,667.36,97.69,"Credit Card","Same-Day"
107093,2023-04-19,"C2962","Asia-Pacific","South Korea","Furniture","Table",3,1448,0.13,3779.28,884.17,"PayPal","Same-Day"
107094,2024-11-03,"C1524","North America","Mexico","Furniture","Lamp",10,589,0.14,5065.4,1211.7,"PayPal","Same-Day"
107095,2023-01-04,"C1837","South America","Brazil","Furniture","Lamp",5,1365,0.05,6483.75,1884.02,"Credit Card","Standard"
107096,2023-02-16,"C1459","Asia-Pacific","Australia","Clothing","Jacket",10,147,0.08,1352.4,139.39,"PayPal","Standard"
107097,2024-04-10,"C1290","South America","Argentina","Furniture","Sofa",2,1273,0.15,2164.1,468.59,"Credit Card","Express"
107098,2023-09-13,"C1843","Asia-Pacific","Australia","Electronics","Television",5,783,0.12,3445.2,581.08,"Bank Transfer","Same-Day"
107099,2023-07-07,"C2840","Asia-Pacific","China","Electronics","Smartphone",3,1966,0.21,4659.42,1817.89,"Credit Card","Same-Day"
107100,2023-05-07,"C2802","North America","United States","Furniture","Chair",4,653,0.09,2376.92,878.51,"PayPal","Same-Day"
107101,2023-07-14,"C1162","Asia-Pacific","Japan","Clothing","Shoes",10,174,0.25,1305,131.92,"Bank Transfer","Standard"
107102,2024-03-04,"C1377","South America","Brazil","Electronics","Television",4,988,0.15,3359.2,812.06,"PayPal","Express"
107103,2023-07-17,"C1918","North America","Mexico","Furniture","Lamp",6,139,0.02,817.32,88.83,"PayPal","Same-Day"
107104,2023-07-24,"C1242","Asia-Pacific","India","Furniture","Sofa",7,676,0.14,4069.52,1186.89,"Credit Card","Standard"
107105,2023-03-08,"C1326","Asia-Pacific","India","Electronics","Tablet",10,1880,0.16,15792,4880.5,"Bank Transfer","Express"
107106,2023-05-28,"C2377","Asia-Pacific","China","Clothing","Shirt",8,11,0.23,67.76,9.29,"PayPal","Standard"
107107,2024-04-23,"C2550","Asia-Pacific","China","Furniture","Lamp",9,1358,0.23,9410.94,3668.53,"PayPal","Same-Day"
107108,2024-10-06,"C2640","Asia-Pacific","Japan","Electronics","Tablet",6,1002,0.09,5470.92,922.61,"Bank Transfer","Same-Day"
107109,2023-06-15,"C1064","South America","Brazil","Clothing","Pants",9,191,0.11,1529.91,435.46,"Credit Card","Standard"
107110,2023-12-21,"C1442","South America","Brazil","Electronics","Smartphone",2,649,0.09,1181.18,275.85,"Credit Card","Express"
107111,2023-03-17,"C1589","Europe","France","Clothing","Shirt",9,67,0.08,554.76,203.54,"Credit Card","Standard"
107112,2024-09-24,"C1823","Asia-Pacific","Japan","Furniture","Table",7,376,0.22,2052.96,298.37,"Credit Card","Standard"
107113,2023-10-09,"C2482","South America","Argentina","Electronics","Tablet",2,1507,0.09,2742.74,708.59,"PayPal","Express"
107114,2023-08-01,"C1644","Europe","United Kingdom","Furniture","Table",9,1073,0.02,9463.86,977.41,"PayPal","Standard"
107115,2024-07-27,"C1186","Europe","France","Furniture","Lamp",9,463,0.04,4000.32,834.28,"Bank Transfer","Express"
107116,2024-03-17,"C2221","Europe","France","Electronics","Tablet",9,838,0.26,5581.08,1417.06,"Credit Card","Standard"
107117,2024-05-08,"C2666","Europe","France","Clothing","Shirt",10,167,0.11,1486.3,544.95,"PayPal","Standard"
107118,2024-09-04,"C2350","South America","Chile","Electronics","Tablet",3,1048,0.17,2609.52,683.86,"PayPal","Same-Day"
107119,2024-10-03,"C1972","Europe","Spain","Clothing","Jacket",8,227,0,1816,218.95,"Credit Card","Same-Day"
107120,2024-04-05,"C1330","South America","Argentina","Electronics","Smartphone",10,656,0.08,6035.2,1108.5,"Credit Card","Same-Day"
107121,2024-12-22,"C1941","North America","Canada","Electronics","Television",1,1170,0.1,1053,171.04,"Credit Card","Same-Day"
107122,2023-06-26,"C2995","Asia-Pacific","India","Electronics","Smartphone",4,1335,0.1,4806,1616.67,"PayPal","Standard"
107123,2023-11-12,"C2428","Europe","Germany","Furniture","Sofa",2,877,0.29,1245.34,444.08,"Credit Card","Express"
107124,2023-08-22,"C2580","North America","United States","Electronics","Smartphone",9,1418,0.03,12379.14,1768.82,"PayPal","Express"
107125,2024-05-31,"C2372","Europe","United Kingdom","Furniture","Sofa",7,1201,0.25,6305.25,1862.38,"Credit Card","Express"
107126,2024-07-15,"C2575","Asia-Pacific","Japan","Furniture","Lamp",10,1402,0.13,12197.4,4877.34,"Bank Transfer","Same-Day"
107127,2023-11-12,"C2787","Europe","France","Furniture","Table",5,1161,0.26,4295.7,1303.7,"PayPal","Express"
107128,2023-12-30,"C1075","Europe","France","Clothing","Jacket",7,208,0.06,1368.64,150.84,"Credit Card","Express"
107129,2024-08-09,"C1314","Europe","Spain","Clothing","Pants",9,281,0.25,1896.75,446.41,"Bank Transfer","Express"
107130,2023-12-21,"C2537","Asia-Pacific","Japan","Electronics","Smartphone",1,1980,0.11,1762.2,639.08,"Credit Card","Same-Day"
107131,2023-03-29,"C2800","South America","Brazil","Furniture","Sofa",4,1002,0.15,3406.8,946.69,"PayPal","Same-Day"
107132,2024-02-04,"C1590","Europe","Germany","Furniture","Table",5,302,0.03,1464.7,523.28,"Credit Card","Same-Day"
107133,2023-01-12,"C1326","Asia-Pacific","Australia","Clothing","Shoes",8,206,0.19,1334.88,293.59,"Bank Transfer","Same-Day"
